Lat,Lon,Value
22.9606931633404,105.552372800519,933.135986328125
22.9606778147449,105.556762358904,56.2639999389648
22.9604310937274,105.623092986063,25448.15234375
22.9603074034727,105.653819352409,2147.912109375
22.9602917933812,105.537739126585,24322.880859375
22.9602567366067,105.547981418651,161.184005737305
22.9602449040476,105.551395511522,124.704002380371
22.9602227343389,105.557735963691,1940.25598144531
22.9597915540993,105.55188140625,324.799987792969
22.9593365034106,105.552855021777,424.216003417969
22.9589017748895,105.547975959733,896.607971191406
22.9588814468464,105.553828630687,0
22.9588797430957,105.554316352966,376.303985595703
22.9584365931923,105.551875908607,1907.47204589844
22.958433196262,105.552851350251,64
22.9584246776945,105.555289953547,0
22.9584195485597,105.556753114967,48.4160003662109
22.9579917152229,105.549923198787,60620.9609375
22.9579883303629,105.550898637562,267.424011230469
